Id,Label,Grado,Clustering Coefficient,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,Weighted Degree
299,Missing,12,0.2727272727272727,7.0,3.071170706549768,460.9970606865094,172,12.0
300,Mr. Magoo's Christmas Carol,2,0.0,8.0,4.711707065497679,27.60810884824674,89,2.0
301,Dragnet,0,0.0,0.0,0.0,0.0,60,0.0
302,A Soldier's Story,14,0.6483516483516484,7.0,3.1031459515214026,211.70502321312551,290,14.0
303,Prizzi's Honor,30,0.3103448275862069,6.0,2.892728210417741,2801.038269345698,264,30.0
304,Platoon,52,0.13273001508295626,7.0,2.773078906652914,6078.629003781535,172,52.0
305,Scream,43,0.13067552602436322,6.0,2.8396080453842187,5252.399647614247,220,43.0
306,Topkapi,10,0.2222222222222222,6.0,3.159360495100567,2484.666725303019,208,10.0
307,Uranus,7,0.7142857142857143,7.0,3.298091799896854,349.42398590824683,228,7.0
308,Fail-Safe,23,0.30039525691699603,6.0,2.9468798349664778,3370.403237613127,89,23.0
309,Jailhouse Rock,4,0.3333333333333333,7.0,3.7622485817431666,89.07294705599402,89,4.0
310,Broadcast News,42,0.20905923344947736,6.0,2.7570912841670965,4727.85757211829,264,42.0
311,My Left Foot,5,0.2,8.0,3.479628674574523,34.722430493929295,9,5.0
312,Ghost,14,0.2967032967032967,7.0,3.0845796802475505,522.2574844274035,563,14.0
313,The Godfather Part III,36,0.15714285714285714,6.0,2.751418256833419,8100.368135157258,200,36.0
314,Beauty and the Beast,32,0.2661290322580645,7.0,2.9819494584837547,4517.496222463521,246,32.0
315,Howards End,41,0.2682926829268293,6.0,2.815368746776689,1967.9213741918024,194,41.0
316,Poltergeist,0,0.0,0.0,0.0,0.0,61,0.0
317,Minority Report,34,0.2014260249554367,6.0,2.818463125322331,2704.226244221374,563,34.0
318,A.I.,59,0.16130917592051433,6.0,2.6910778751933986,6604.728653106738,200,59.0
319,Groundhog Day,31,0.23655913978494625,6.0,2.919546157813306,2365.101868292765,220,31.0
320,Apollo 13,48,0.16666666666666666,6.0,2.748839608045384,4295.062850695722,200,48.0
321,Babe,25,0.20666666666666667,7.0,2.9174832387828777,2079.955421162575,563,25.0
322,Sense and Sensibility,37,0.2672672672672673,7.0,2.955647240845797,1432.5577373045624,194,37.0
323,Fargo,29,0.270935960591133,7.0,2.9375966993295513,865.2573058660007,563,29.0
324,Shine,18,0.24183006535947713,7.0,3.1572975760701394,833.7306263344792,563,18.0
325,Elizabeth,54,0.12299091544374563,6.0,2.7607013924703456,14141.162434259888,563,54.0
326,The Thin Red Line,74,0.09996297667530545,7.0,2.6828261990716866,13231.330192817317,563,74.0
327,The Insider,67,0.12754409769335143,6.0,2.592057761732852,10493.792516883976,208,67.0
328,Moulin Rouge!,41,0.22926829268292684,6.0,2.8674574522949974,4329.781284782624,194,41.0
329,Braindead,0,0.0,0.0,0.0,0.0,62,0.0
330,The Circus,4,1.0,7.0,4.101598762248582,0.0,89,4.0
331,Thunderbolt,5,0.1,7.0,4.040742650850954,363.8864457514284,89,5.0
332,Bulldog Drummond,4,1.0,8.0,4.654976792160908,0.0,89,4.0
333,Condemned,5,0.6,8.0,4.635379061371841,23.71043730793229,89,5.0
334,Thunderbolt,0,0.0,0.0,0.0,0.0,63,0.0
335,The War of the Worlds,1,0.0,9.0,4.8334192882929345,0.0,3,1.0
336,The Boys from Brazil,45,0.1797979797979798,6.0,2.8746776689014957,11867.816211449244,208,45.0
337,Alphaville,3,0.0,8.0,4.191335740072202,362.9510004971819,228,3.0
338,Conspiracy Theory,39,0.300944669365722,7.0,2.8839608045384217,2014.0969712982708,3,39.0
339,Dr. Jekyll and Mr. Hyde,10,0.37777777777777777,7.0,3.956162970603404,695.8017894155165,89,10.0
340,Star Trek V: The Final Frontier,19,0.4093567251461988,7.0,3.1015987622485817,1083.6124370711036,246,19.0
341,The Face Behind the Mask,6,1.0,7.0,3.712738525012893,0.0,89,6.0
342,Abe Lincoln in Illinois,7,0.47619047619047616,7.0,3.7168643630737495,585.8389683311185,89,7.0
343,The Gospel According to St. Matthew,0,0.0,0.0,0.0,0.0,64,0.0
344,Darby O'Gill and the Little People,9,0.7777777777777778,6.0,3.1469829809179988,302.79877252869875,89,9.0
345,Spider-Man,38,0.18634423897581792,6.0,2.842186694172254,4487.084693337624,89,38.0
346,Shoah,0,0.0,0.0,0.0,0.0,65,0.0
347,Laputa: Castle in the Sky,19,0.1695906432748538,7.0,3.0917998968540483,11835.762061920455,560,19.0
348,Wayne's World 2,36,0.20317460317460317,7.0,2.827746260959257,2997.7241844284345,281,36.0
349,Austin Powers: Goldmember,82,0.10960554049984944,6.0,2.558019597730789,19653.987468148927,281,82.0
350,Austin Powers: International Man of Mystery,31,0.210752688172043,6.0,2.8643630737493555,3362.6997264556294,281,31.0
351,Donovan's Reef,25,0.36666666666666664,6.0,2.963898916967509,3465.8827030278744,89,25.0
352,Trent's Last Case,0,0.0,0.0,0.0,0.0,66,0.0
353,Film,6,1.0,7.0,3.76689014956163,0.0,89,6.0
354,Les Diaboliques,3,0.0,7.0,3.922124806601341,112.2840335818237,89,3.0
355,"It's the Great Pumpkin, Charlie Brown",0,0.0,0.0,0.0,0.0,67,0.0
356,Blue,6,1.0,8.0,3.522949974213512,0.0,563,6.0
357,Three Colors: Blue,1,0.0,8.0,4.026302217637958,0.0,172,1.0
358,Champion,0,0.0,0.0,0.0,0.0,68,0.0
359,Quo Vadis,21,0.12380952380952381,6.0,3.197008767405879,2910.1992073948472,208,21.0
360,Ocean's Eleven,15,0.2571428571428571,6.0,3.2052604435275915,1465.1252107863986,89,15.0
361,Three Colors: White,0,0.0,0.0,0.0,0.0,69,0.0
362,Three Colors: Red,4,0.5,7.0,3.966477565755544,347.184151401996,228,4.0
363,Heavy Metal,18,0.3202614379084967,7.0,3.120680763280041,2891.681838099387,220,18.0
364,Blue,1,0.0,1.0,1.0,0.0,70,1.0
365,Blue,0,0.0,0.0,0.0,0.0,71,0.0
366,Time After Time,21,0.3238095238095238,7.0,2.96028880866426,1098.83522625021,208,21.0
367,Baby Boy,14,0.5164835164835165,7.0,3.1407942238267146,1022.4845309433123,200,14.0
368,Viva Zapata!,9,0.3333333333333333,6.0,3.176379577101599,564.0406492640227,89,9.0
369,Star Trek Nemesis,33,0.24431818181818182,7.0,2.916967509025271,4358.7243271935595,3,33.0
370,Star Trek: Insurrection,22,0.4675324675324675,7.0,3.0758122743682312,731.8541716275495,3,22.0
371,"Aguirre, der Zorn Gottes",0,0.0,0.0,0.0,0.0,72,0.0
372,Bill & Ted's Excellent Adventure,16,0.5416666666666666,7.0,3.101083032490975,251.01820808213662,9,16.0
373,You've Got Mail,39,0.16734143049932523,6.0,2.770500257864879,4161.965223093874,9,39.0
374,Max Keeble's Big Move,10,0.28888888888888886,7.0,3.29706034038164,525.5253590681447,89,10.0
375,High Fidelity,23,0.32806324110671936,7.0,2.987106756059825,593.3750750440813,220,23.0
376,Star Trek VI: The Undiscovered Country,40,0.23461538461538461,6.0,2.814337287261475,9570.5874341347,208,40.0
377,The Adventures of Robinson Crusoe,4,1.0,7.0,3.6529138731304798,0.0,264,4.0
378,Love Me or Leave Me,6,0.4,7.0,3.254770500257865,1131.8250122149602,89,6.0
379,Lust for Life,10,0.37777777777777777,6.0,3.224342444559051,611.9920969426158,89,10.0
380,Days of Wine and Roses,7,0.42857142857142855,7.0,3.1696750902527078,487.65859004087423,89,7.0
381,Hud,10,0.6444444444444445,6.0,3.1732851985559565,381.8313798815338,275,10.0
382,The Fixer,0,0.0,0.0,0.0,0.0,73,0.0
383,Jerky Boys: The Movie,10,0.37777777777777777,6.0,3.2006188757091283,377.32306708064414,172,10.0
384,The Hostage,9,1.0,7.0,3.2506446621970086,0.0,264,9.0
385,Sleuth,20,0.5947368421052631,6.0,3.029912325941207,496.91774728101433,208,20.0
386,Ronin,43,0.2502768549280177,7.0,2.7942238267148016,6972.800838255898,9,43.0
387,Julia,24,0.2753623188405797,6.0,2.884476534296029,1575.1200792480922,194,24.0
388,Mobile Suit Gundam: Char's Counterattack,0,0.0,0.0,0.0,0.0,74,0.0
389,"Give 'em Hell, Harry!",0,0.0,0.0,0.0,0.0,75,0.0
390,Percy,5,0.7,7.0,3.522434244455905,14.091239739017213,208,5.0
391,...And Justice for All,32,0.18346774193548387,6.0,2.8354822073233628,5192.118892852869,200,32.0
392,Tribute,0,0.0,0.0,0.0,0.0,76,0.0
393,Arthur,15,0.34285714285714286,6.0,3.063434760185663,2111.339356098355,246,15.0
394,Love and Kisses,2,1.0,7.0,4.113460546673543,0.0,89,2.0
395,Reign of Fire,23,0.2450592885375494,7.0,3.0448684889118103,1044.6674957544794,194,23.0
396,Lilo & Stitch,24,0.3115942028985507,6.0,3.0154718927282103,1034.9041229673703,200,24.0
397,Hercules,67,0.1284486657620986,6.0,2.6142341413099537,12129.959867563159,246,67.0
398,The Black Stallion,12,0.4696969696969697,7.0,3.153171738009283,1072.856673487677,89,12.0
399,Lady Windermere's Fan,0,0.0,0.0,0.0,0.0,77,0.0
400,Star Theatre,0,0.0,0.0,0.0,0.0,78,0.0
401,Theodore Case Sound Test: Gus Visser and his Singing Duck,0,0.0,0.0,0.0,0.0,79,0.0
402,Queer as Folk,0,0.0,0.0,0.0,0.0,80,0.0
403,In & Out,25,0.2,6.0,2.848375451263538,3344.77605499596,220,25.0
404,Victim,6,0.4,7.0,3.7349149045899948,165.1850231040326,281,6.0
405,Spartacus,34,0.23351158645276293,6.0,2.8282619907168645,7366.495706970795,208,34.0
406,Men in Black,31,0.21505376344086022,7.0,2.926250644662197,1718.2292937569352,290,31.0
407,P.S. Your Cat Is Dead,12,0.36363636363636365,6.0,3.1701908200103146,2390.7357612407923,275,12.0
408,Lady Caroline Lamb,19,0.5614035087719298,6.0,3.1067560598246518,1579.82836657419,208,19.0
409,"Reuben, Reuben",3,1.0,7.0,3.43527591542032,0.0,9,3.0
410,Starman,14,0.7472527472527473,7.0,3.1237751418256834,74.52936312736254,172,14.0
411,Murphy's Romance,11,0.509090909090909,7.0,3.2372356884992266,236.44212085266682,275,11.0
412,Runaway Train,17,0.45588235294117646,7.0,3.0562145435791646,803.7642311459408,9,17.0
413,Round Midnight,3,0.3333333333333333,7.0,3.926250644662197,1386.4525606902087,208,3.0
414,Mona Lisa,24,0.36594202898550726,7.0,2.894791129448169,806.3422703944032,194,24.0
415,Salvador,23,0.1976284584980237,7.0,2.963383187209902,1355.9605953917837,200,23.0
416,"Truly, Madly, Deeply",15,0.7238095238095238,7.0,3.104693140794224,74.20839974961794,194,15.0
417,Friday the 13th,13,0.8461538461538461,6.0,3.109334708612687,505.52089366570834,200,13.0
418,Friday,40,0.16923076923076924,7.0,2.7978339350180503,2852.3949755341814,563,40.0
419,The Dam Busters,8,0.5357142857142857,6.0,3.2826199071686437,583.9448918220196,208,8.0
420,Harvey,10,0.8444444444444444,7.0,3.3909231562661164,63.7840923331024,89,10.0
421,Henry V,54,0.21593291404612158,7.0,2.7576070139247033,4124.824392780626,194,54.0
422,Cape Fear,37,0.2552552552552553,7.0,2.817431665807117,4977.370709888254,9,37.0
423,Cape Fear,18,0.4444444444444444,6.0,3.0691077875193398,1240.1843468924963,89,18.0
424,Restoration,39,0.20917678812415655,7.0,2.9128416709644145,2261.030539761353,194,39.0
425,The Fisher King,33,0.3087121212121212,7.0,2.7906137184115525,1311.0280681329355,172,33.0
426,Chaplin,67,0.11714156490275893,6.0,2.62867457452295,13230.458955900833,220,67.0
427,What's Love Got to Do with It,11,0.4,7.0,3.1717380092831355,92.0440115528078,208,11.0
428,Nobody's Fool,35,0.20168067226890757,6.0,2.804538421866942,4607.000078799212,563,35.0
429,Mr. Holland's Opus,28,0.20105820105820105,7.0,2.927797833935018,1491.1957299601154,563,28.0
430,Nixon,97,0.09020618556701031,6.0,2.4940691077875194,22183.644354200314,194,97.0
431,The People vs. Larry Flynt,17,0.4117647058823529,7.0,3.0536358947911295,213.15870067732837,563,17.0
432,Ulee's Gold,7,0.42857142857142855,7.0,3.3816400206291903,113.05008019254262,89,7.0
433,Affliction,26,0.23692307692307693,6.0,2.8973697782362042,3579.0647236332675,172,26.0
434,The Hurricane,46,0.17198067632850242,6.0,2.7117070654976794,7011.283680386595,290,46.0
435,Pollock,34,0.23529411764705882,7.0,2.8679731820526047,1992.7424616087728,9,34.0
436,Ali,41,0.17317073170731706,7.0,2.8365136668385764,3185.7563607927914,563,41.0
437,Coquette,3,0.3333333333333333,7.0,4.21763795771016,2329.41395846956,89,3.0
438,Madame X,22,0.19047619047619047,7.0,2.9834966477565756,9615.880591409787,89,22.0
439,The Letter,10,0.5555555555555556,7.0,3.5332645693656524,746.3543082394334,89,10.0
440,The Letter,4,0.5,8.0,4.275399690562145,57.74118845669883,89,4.0
441,Cobra,12,0.3787878787878788,6.0,3.077875193398659,1281.8978690872302,258,12.0
442,Fuji,0,0.0,0.0,0.0,0.0,81,0.0
443,The Lord of the Rings: The Fellowship of the Ring,80,0.1541139240506329,7.0,2.6044352759154203,9660.43802849641,563,80.0
444,The Lord of the Rings: The Two Towers,84,0.13080895008605853,7.0,2.5848375451263537,12440.727262094582,563,84.0
445,The Lord of the Rings: The Return of the King,99,0.11811997526283241,7.0,2.516761217122228,18560.543311176873,563,99.0
446,Night and Fog,0,0.0,0.0,0.0,0.0,82,0.0
447,Oh! What a Lovely War,59,0.20631209818819404,6.0,2.7168643630737495,11946.224775233917,208,59.0
448,Willy Wonka & the Chocolate Factory,5,0.4,7.0,3.5363589479112947,55.892130105610484,89,5.0
449,The Devil's Holiday,2,1.0,7.0,3.804538421866942,0.0,89,2.0
450,Anarchists,1,0.0,1.0,1.0,0.0,83,1.0
451,Human Remains,0,0.0,0.0,0.0,0.0,84,0.0
452,Romance,2,1.0,8.0,4.4564208354822075,0.0,89,2.0
453,Holiday,4,0.16666666666666666,8.0,4.279009798865395,194.970154406575,89,4.0
454,Morning Glory,5,0.6,8.0,4.072717895822589,144.3458356515006,89,5.0
455,Dangerous,9,0.6666666666666666,7.0,3.4718927282104177,137.14958103130954,89,9.0
456,Becky Sharp,7,0.7619047619047619,6.0,3.668901495616297,164.6807225139254,89,7.0
457,Labyrinth,4,0.16666666666666666,7.0,3.447137699845281,23.338744902432758,264,4.0
458,Human Nature,16,0.30833333333333335,7.0,3.1031459515214026,389.716794992565,563,16.0
459,Top Gun,51,0.17333333333333334,7.0,2.7529654461062405,4544.661990917133,9,51.0
460,Ring,1,0.0,1.0,1.0,0.0,241,1.0
461,Three Comrades,7,0.19047619047619047,7.0,3.66322846828262,187.9680345209544,89,7.0
462,"Now, Voyager",15,0.3333333333333333,7.0,3.294997421351212,1443.6629119814713,89,15.0
463,Love Letters,12,0.22727272727272727,7.0,3.2356884992264052,1971.9380119824991,89,12.0
464,Lady Jane,35,0.3226890756302521,7.0,2.8659102630221764,2474.0028201154323,3,35.0
465,The Edge,21,0.3761904761904762,7.0,2.929860752965446,861.8632977838956,194,21.0
466,�?��??�??�?��?,0,0.0,0.0,0.0,0.0,85,0.0
467,"To Sir, with Love",4,0.16666666666666666,7.0,3.4951005673027336,335.82703987408786,220,4.0
468,SLC Punk!,20,0.2578947368421053,7.0,3.0587931923671996,668.602973803772,9,20.0
469,The Urethra Chronicles II: Harder Faster Faster Harder,0,0.0,0.0,0.0,0.0,86,0.0
470,For Love or Country: The Arturo Sandoval Story,5,1.0,7.0,3.3125322331098506,0.0,200,5.0
471,Hamam,0,0.0,0.0,0.0,0.0,87,0.0
472,Baraka,0,0.0,0.0,0.0,0.0,88,0.0
473,To Each His Own,5,0.6,7.0,4.1113976276431154,96.46084797046272,89,5.0
474,The Farmer's Daughter,10,0.26666666666666666,7.0,3.283651366683858,2082.281160626231,89,10.0
475,Possessed,14,0.2967032967032967,7.0,3.375451263537906,1078.7542610796306,89,14.0
476,"Smash-Up, the Story of a Woman",7,0.5714285714285714,7.0,3.5497679216090767,588.4702464590556,89,7.0
477,"Sorry, Wrong Number",16,0.6,6.0,3.1201650335224342,570.1835833088425,89,16.0
478,My Foolish Heart,8,0.2857142857142857,7.0,3.700876740587932,654.6133829363529,89,8.0
479,"Edward, My Son",15,0.6666666666666666,6.0,3.5214027849406913,493.85339404369387,89,15.0
480,Paradise Lost 2: Revelations,0,0.0,0.0,0.0,0.0,90,0.0
481,Paradise Lost: The Child Murders at Robin Hood Hills,0,0.0,0.0,0.0,0.0,91,0.0
482,Iris,21,0.42857142857142855,7.0,3.0149561629706034,395.31016291402284,194,21.0
483,Happy Together,10,0.6,9.0,4.894275399690562,419.1928473174599,258,10.0
484,9/11,0,0.0,0.0,0.0,0.0,92,0.0
485,Pinocchio,6,1.0,8.0,4.161423414130995,0.0,297,6.0
486,"Come Back, Little Sheba",13,0.8589743589743589,6.0,3.155234657039711,94.90719243913968,89,13.0
487,The Star,15,0.29523809523809524,6.0,3.1629706034038163,1259.4764187679452,89,15.0
488,With a Song in My Heart,4,1.0,7.0,4.203713254254771,0.0,89,4.0
489,Rashomon,9,0.8333333333333334,6.0,3.3145951521402783,3214.9842767296086,208,9.0
490,The Battle of the River Plate,9,0.2222222222222222,6.0,3.2831356369262505,580.2751686426883,208,9.0
491,Underground,0,0.0,0.0,0.0,0.0,93,0.0
492,Intolerance,6,0.4,7.0,3.932439401753481,2823.4371536120702,89,6.0
493,Who Am I?,9,1.0,8.0,3.67354306343476,0.0,258,9.0
494,I'll Cry Tomorrow,10,0.28888888888888886,7.0,3.476534296028881,2352.7100765421783,89,10.0
495,Summertime,7,0.3333333333333333,7.0,3.5255286230015472,1254.9363059739503,89,7.0
496,Anastasia,9,0.3888888888888889,7.0,3.409489427539969,431.2315773768188,89,9.0
497,The Rainmaker,65,0.12740384615384615,7.0,2.6534296028880866,8629.457106469341,563,65.0
498,Three Kings,24,0.17391304347826086,7.0,2.9860752965446107,1224.785246371636,563,24.0
499,"Heaven Knows, Mr. Allison",12,0.5909090909090909,6.0,3.1872099020113462,639.4031937971025,89,12.0
500,I Want to Live!,8,0.32142857142857145,7.0,3.554925219185147,848.0584577204193,89,8.0
501,Pillow Talk,15,0.2,7.0,3.438886023723569,2402.0753258043856,89,15.0
502,The Flintstones,39,0.14709851551956815,6.0,2.8014440433212995,10147.047868088714,200,39.0
503,Superfly,1,0.0,8.0,4.186694172253739,0.0,89,1.0
504,Napoléon,0,0.0,0.0,0.0,0.0,94,0.0
505,International Supervideos!,0,0.0,0.0,0.0,0.0,95,0.0
506,Chicago,2,1.0,8.0,4.560082516761217,0.0,89,2.0
507,Willow,36,0.2253968253968254,7.0,2.888086642599278,1704.4284678636914,9,36.0
508,Adaptation,47,0.1461609620721554,7.0,2.8205260443527593,4835.610985143917,563,47.0
509,Chicago,42,0.12427409988385599,7.0,2.7931923671995875,3742.916579024001,563,42.0
510,Romy and Michele's High School Reunion,14,0.17582417582417584,7.0,3.1279009798865394,834.1946968574233,563,14.0
511,Romeo + Juliet,61,0.11584699453551912,7.0,2.672511603919546,9547.186327058007,220,61.0
512,Spy Kids 2: Island Of Lost Dreams,2,0.0,8.0,4.055698813821557,23.316888011773433,220,2.0
513,Starship Troopers,15,0.11428571428571428,7.0,3.146467251160392,1212.6859836844171,9,15.0
514,The League of Gentlemen,16,0.4083333333333333,6.0,3.0510572460030945,815.3587144293765,208,16.0
515,Notting Hill,23,0.31620553359683795,7.0,3.0577617328519855,501.17990674801763,194,23.0
516,You Don't Know What You're Doin'!,0,0.0,0.0,0.0,0.0,96,0.0
517,Jubilee,1,0.0,8.0,4.056730273336772,0.0,194,1.0
518,Long Day's Journey Into Night,0,0.0,0.0,0.0,0.0,97,0.0
519,Deliverance,0,0.0,0.0,0.0,0.0,98,0.0
520,Star Trek III: The Search for Spock,24,0.4311594202898551,7.0,3.0820010314595154,1461.671230211812,246,24.0
521,The Club,3,1.0,8.0,3.927797833935018,0.0,9,3.0
522,Point of No Return,37,0.23573573573573572,7.0,2.8179473955647243,2130.8646488637087,194,37.0
523,Ghost of A Lovely Maiden,0,0.0,0.0,0.0,0.0,99,0.0
524,Gerry,12,0.7575757575757576,7.0,3.179989685404848,27.337674701781314,563,12.0
525,Super Mario Bros.,42,0.18234610917537747,7.0,2.779267663744198,3269.2401000279924,194,42.0
526,Alice in Wonderland,25,0.14333333333333334,6.0,3.045384218669417,5517.313741635069,89,25.0
527,Ragtime,70,0.16563146997929606,6.0,2.5652398143372874,21592.210859192783,290,70.0
528,DuckTales the Movie: Treasure of the Lost Lamp,9,0.3611111111111111,7.0,3.3996905621454356,570.7866753011358,246,9.0
529,Alien: Resurrection,46,0.18937198067632852,6.0,2.7189272821041772,7929.467239992932,194,46.0
530,Alien³,24,0.13768115942028986,7.0,3.038679731820526,3873.2343459981553,220,24.0
531,No Man's Land,0,0.0,0.0,0.0,0.0,100,0.0
532,The Replacements,48,0.20567375886524822,6.0,2.745229499742135,5268.206073238183,275,48.0
533,2046,9,0.4444444444444444,8.0,4.1330582774626095,1984.1360908877364,258,9.0
534,Aliens,20,0.25263157894736843,7.0,3.033522434244456,731.8810840242594,200,20.0
535,Morgan: A Suitable Case for Treatment,21,0.3476190476190476,6.0,2.988138215575039,1030.8605509626548,194,21.0
536,L'�?ge d'Or,0,0.0,0.0,0.0,0.0,101,0.0
537,"They Shoot Horses, Don't They?",22,0.22077922077922077,6.0,2.962351727694688,2939.8132313616934,208,22.0
538,Women in Love,14,0.1978021978021978,7.0,3.29190304280557,652.9682488634802,194,14.0
539,Ryan's Daughter,20,0.34210526315789475,6.0,3.002578648788035,1761.67639760705,208,20.0
540,Buffalo '66,23,0.233201581027668,7.0,2.956162970603404,1456.9784896337896,563,23.0
541,The Blue Bird,0,0.0,0.0,0.0,0.0,102,0.0
542,Diamonds,22,0.2510822510822511,7.0,2.976792160907684,2440.0484038802433,89,22.0
543,The Pianist,0,0.0,0.0,0.0,0.0,103,0.0
544,The Pianist,0,0.0,0.0,0.0,0.0,104,0.0
545,¡�?tame!,6,1.0,7.0,3.4651882413615267,0.0,194,6.0
546,Twentieth Century,8,0.21428571428571427,7.0,4.048994326972666,683.4340300660893,89,8.0
547,Six O'Clock News,0,0.0,0.0,0.0,0.0,105,0.0
548,"Mary, Queen of Scots",32,0.3165322580645161,6.0,2.8746776689014957,2981.0999211359795,563,32.0
549,The Price of Milk,5,1.0,8.0,3.4203197524497164,0.0,563,5.0
550,"Summer Wishes, Winter Dreams",11,0.3090909090909091,7.0,3.258896338318721,1887.167169437771,89,11.0
551,Alice Doesn't Live Here Anymore,25,0.21,7.0,2.9128416709644145,3127.5801536749054,89,25.0
552,Claudine,12,0.8636363636363636,6.0,3.107787519339866,46.24867133616297,208,12.0
553,Hedda,17,0.6911764705882353,7.0,3.117586384734399,279.8038267292969,3,17.0
554,"Cousin, cousine",1,0.0,1.0,1.0,0.0,106,1.0
555,Terminator 3: Rise of the Machines,19,0.38596491228070173,7.0,3.068592057761733,441.73150832364655,246,19.0
556,Purple Rain,0,0.0,0.0,0.0,0.0,107,0.0
557,Jason and the Argonauts,3,1.0,7.0,3.617844249613203,0.0,89,3.0
558,The Pleasure Garden,0,0.0,0.0,0.0,0.0,108,0.0
559,Hôtel Terminus: The Life and Times of Klaus Barbie,2,1.0,7.0,3.6854048478597217,0.0,264,2.0
560,Peter's Friends,22,0.43722943722943725,7.0,3.101083032490975,283.34033713635347,194,22.0
561,Predator,14,0.5384615384615384,7.0,3.2465188241361527,124.08590577929952,246,14.0
562,Commando,33,0.2537878787878788,6.0,2.843218153687468,2936.0391810335755,246,33.0
563,Richard III,40,0.19230769230769232,7.0,2.845796802475503,3311.071950159619,194,40.0
564,Mickey's Christmas Carol,5,0.2,8.0,3.8344507478081487,3734.56162163822,246,5.0
565,Sweet Home Alabama,40,0.11282051282051282,7.0,2.857658586900464,4868.921214104606,563,40.0
